Policy:,cement measures,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-50,-40,1.08603E+11,1.07424E+11,1.06246E+11,1.05067E+11,7.60921E+11,95166985350,3.31523E+11,3.11975E+11,3.35876E+11,3.59342E+11,3.84152E+11,3.98851E+11,4.12985E+11,4.26653E+11,4.38061E+11,4.49358E+11,4.52349E+11,4.53288E+11,4.52892E+11,4.5042E+11,4.47371E+11,4.45024E+11,4.42204E+11,4.38939E+11,4.35255E+11,4.31173E+11,4.23252E+11,4.14899E+11,4.06181E+11,3.97013E+11,3.8747E+11,3.81365E+11,3.74984E+11,3.6834E+11,3.61443E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11
-40,-30,1.73765E+11,1.71879E+11,1.69993E+11,1.68107E+11,1.21747E+12,1.52267E+11,5.30437E+11,4.9916E+11,5.37401E+11,5.74947E+11,6.14644E+11,6.38161E+11,6.60777E+11,6.82644E+11,7.00897E+11,7.18973E+11,7.23758E+11,7.2526E+11,7.24627E+11,7.20672E+11,7.15793E+11,7.12038E+11,7.07526E+11,7.02303E+11,6.96408E+11,6.89877E+11,6.77203E+11,6.63838E+11,6.4989E+11,6.35221E+11,6.19952E+11,6.10184E+11,5.99975E+11,5.89343E+11,5.78308E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11
-30,-20,2.60647E+11,2.57818E+11,2.5499E+11,2.52161E+11,1.82621E+12,2.28401E+11,7.95655E+11,7.48741E+11,8.06102E+11,8.62421E+11,9.21966E+11,9.57242E+11,9.91165E+11,1.02397E+12,1.05135E+12,1.07846E+12,1.08564E+12,1.08789E+12,1.08694E+12,1.08101E+12,1.07369E+12,1.06806E+12,1.06129E+12,1.05345E+12,1.04461E+12,1.03482E+12,1.0158E+12,9.95757E+11,9.74835E+11,9.52832E+11,9.29928E+11,9.15277E+11,8.99962E+11,8.84015E+11,8.67462E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11
-20,-10,3.25809E+11,3.22273E+11,3.18737E+11,3.15201E+11,2.28276E+12,2.85501E+11,9.94569E+11,9.35926E+11,1.00763E+12,1.07803E+12,1.15246E+12,1.19655E+12,1.23896E+12,1.27996E+12,1.31418E+12,1.34808E+12,1.35705E+12,1.35986E+12,1.35868E+12,1.35126E+12,1.34211E+12,1.33507E+12,1.32661E+12,1.31682E+12,1.30577E+12,1.29352E+12,1.26976E+12,1.2447E+12,1.21854E+12,1.19104E+12,1.16241E+12,1.1441E+12,1.12495E+12,1.10502E+12,1.08433E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,4.34412E+11,4.29697E+11,4.24983E+11,4.20268E+11,3.04369E+12,3.80668E+11,1.32609E+12,1.2479E+12,1.3435E+12,1.43737E+12,1.53661E+12,1.5954E+12,1.65194E+12,1.70661E+12,1.75224E+12,1.79743E+12,1.8094E+12,1.81315E+12,1.81157E+12,1.80168E+12,1.78948E+12,1.78009E+12,1.76882E+12,1.75576E+12,1.74102E+12,1.72469E+12,1.69301E+12,1.65959E+12,1.62472E+12,1.58805E+12,1.54988E+12,1.52546E+12,1.49994E+12,1.47336E+12,1.44577E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12,1.41722E+12
10,20,3.25809E+11,3.22273E+11,3.18737E+11,3.15201E+11,2.28276E+12,2.85501E+11,9.94569E+11,9.35926E+11,1.00763E+12,1.07803E+12,1.15246E+12,1.19655E+12,1.23896E+12,1.27996E+12,1.31418E+12,1.34808E+12,1.35705E+12,1.35986E+12,1.35868E+12,1.35126E+12,1.34211E+12,1.33507E+12,1.32661E+12,1.31682E+12,1.30577E+12,1.29352E+12,1.26976E+12,1.2447E+12,1.21854E+12,1.19104E+12,1.16241E+12,1.1441E+12,1.12495E+12,1.10502E+12,1.08433E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12,1.06291E+12
20,30,2.60647E+11,2.57818E+11,2.5499E+11,2.52161E+11,1.82621E+12,2.28401E+11,7.95655E+11,7.48741E+11,8.06102E+11,8.62421E+11,9.21966E+11,9.57242E+11,9.91165E+11,1.02397E+12,1.05135E+12,1.07846E+12,1.08564E+12,1.08789E+12,1.08694E+12,1.08101E+12,1.07369E+12,1.06806E+12,1.06129E+12,1.05345E+12,1.04461E+12,1.03482E+12,1.0158E+12,9.95757E+11,9.74835E+11,9.52832E+11,9.29928E+11,9.15277E+11,8.99962E+11,8.84015E+11,8.67462E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11,8.5033E+11
30,40,1.73765E+11,1.71879E+11,1.69993E+11,1.68107E+11,1.21747E+12,1.52267E+11,5.30437E+11,4.9916E+11,5.37401E+11,5.74947E+11,6.14644E+11,6.38161E+11,6.60777E+11,6.82644E+11,7.00897E+11,7.18973E+11,7.23758E+11,7.2526E+11,7.24627E+11,7.20672E+11,7.15793E+11,7.12038E+11,7.07526E+11,7.02303E+11,6.96408E+11,6.89877E+11,6.77203E+11,6.63838E+11,6.4989E+11,6.35221E+11,6.19952E+11,6.10184E+11,5.99975E+11,5.89343E+11,5.78308E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11,5.66887E+11
40,50,1.08603E+11,1.07424E+11,1.06246E+11,1.05067E+11,7.60921E+11,95166985350,3.31523E+11,3.11975E+11,3.35876E+11,3.59342E+11,3.84152E+11,3.98851E+11,4.12985E+11,4.26653E+11,4.38061E+11,4.49358E+11,4.52349E+11,4.53288E+11,4.52892E+11,4.5042E+11,4.47371E+11,4.45024E+11,4.42204E+11,4.38939E+11,4.35255E+11,4.31173E+11,4.23252E+11,4.14899E+11,4.06181E+11,3.97013E+11,3.8747E+11,3.81365E+11,3.74984E+11,3.6834E+11,3.61443E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11,3.54304E+11
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
